"bid","title","slug","image","status","created_at","updated_at"
"1829","Galbani","galbani",NULL,"1","2020-05-22 00:30:49","2020-05-22 00:30:49"
"1830","Oikos","oikos",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1831","The Laughing Cow","the-laughing-cow",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1832","Weight Watchers","weight-watchers",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1833","Alouette","alouette",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1834","Ambriola","ambriola",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1835","Apple Smoked","apple-smoked",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1836","Applegate","applegate",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1837","Arla Dofino","arla-dofino",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1838","Athenos","athenos",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1839","Biazzo","biazzo",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1840","Cacique","cacique",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1841","California Olive Ranch Frigo Cheese Heads","california-olive-ranch-frigo-cheese-heads",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1842","Castello","castello",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1843","Chevrine","chevrine",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1844","Cracker Barrel","cracker-barrel",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1845","Disney","disney",NULL,"1","2020-05-22 00:30:50","2020-05-22 00:30:50"
"1846","Friendship","friendship",NULL,"1","2020-05-22 00:30:51","2020-05-22 00:30:51"
"1847","Frigo","frigo",NULL,"1","2020-05-22 00:30:51","2020-05-22 00:30:51"
"1848","Great Lakes","great-lakes",NULL,"1","2020-05-22 00:30:51","2020-05-22 00:30:51"
"1849","Milano's","milano-s",NULL,"1","2020-05-22 00:30:52","2020-05-22 00:30:52"
"1850","Monterey","monterey",NULL,"1","2020-05-22 00:30:52","2020-05-22 00:30:52"
"1851","Nickelodeon","nickelodeon",NULL,"1","2020-05-22 00:30:52","2020-05-22 00:30:52"
"1852","Olympiana","olympiana",NULL,"1","2020-05-22 00:30:52","2020-05-22 00:30:52"
"1853","Olympus","olympus",NULL,"1","2020-05-22 00:30:52","2020-05-22 00:30:52"
"1854","Palmetto","palmetto",NULL,"1","2020-05-22 00:30:52","2020-05-22 00:30:52"
"1855","Parmigiano","parmigiano",NULL,"1","2020-05-22 00:30:52","2020-05-22 00:30:52"
"1856","President","president",NULL,"1","2020-05-22 00:30:52","2020-05-22 00:30:52"
"1857","Treasure Cave","treasure-cave",NULL,"1","2020-05-22 00:30:52","2020-05-22 00:30:52"
"1858","Yancey's","yancey-s",NULL,"1","2020-05-22 00:30:53","2020-05-22 00:30:53"
"1859","Zune","zune",NULL,"1","2020-05-22 00:30:53","2020-05-22 00:30:53"
"1860","Jell O","jell-o-1",NULL,"1","2020-05-22 00:30:53","2020-05-22 00:30:53"
"1861","KozyShack","kozyshack",NULL,"1","2020-05-22 00:30:53","2020-05-22 00:30:53"
"1862","Real Desserts","real-desserts",NULL,"1","2020-05-22 00:30:53","2020-05-22 00:30:53"
"1863","Wonky","wonky",NULL,"1","2020-05-22 00:30:53","2020-05-22 00:30:53"
"1864","8th Continent","8th-continent",NULL,"1","2020-05-22 00:30:53","2020-05-22 00:30:53"
"1865","Blue Diamond Almond Breeze","blue-diamond-almond-breeze",NULL,"1","2020-05-22 00:30:53","2020-05-22 00:30:53"
"1866","Dream Blends","dream-blends",NULL,"1","2020-05-22 00:30:54","2020-05-22 00:30:54"
"1867","Good Karma","good-karma",NULL,"1","2020-05-22 00:30:54","2020-05-22 00:30:54"
"1868","Rice Dream","rice-dream",NULL,"1","2020-05-22 00:30:54","2020-05-22 00:30:54"
"1869","Rolling Hills ","rolling-hills",NULL,"1","2020-05-22 00:30:54","2020-05-22 00:30:54"
"1870","Rolling Hills Farm","rolling-hills-farm",NULL,"1","2020-05-22 00:30:54","2020-05-22 00:30:54"
"1871","Vitasoy","vitasoy",NULL,"1","2020-05-22 00:30:54","2020-05-22 00:30:54"
"1872","Westbrae","westbrae",NULL,"1","2020-05-22 00:30:54","2020-05-22 00:30:54"
"1873","Bel Kaukauna","bel-kaukauna",NULL,"1","2020-05-22 00:30:55","2020-05-22 00:30:55"
"1874","Bucheron","bucheron",NULL,"1","2020-05-22 00:30:55","2020-05-22 00:30:55"
"1875","Cambozola","cambozola",NULL,"1","2020-05-22 00:30:55","2020-05-22 00:30:55"
"1876","Dodoni","dodoni",NULL,"1","2020-05-22 00:30:55","2020-05-22 00:30:55"
"1877","McCadam","mccadam",NULL,"1","2020-05-22 00:30:55","2020-05-22 00:30:55"
"1878","Reny Picot","reny-picot",NULL,"1","2020-05-22 00:30:56","2020-05-22 00:30:56"
"1879","Activia","activia",NULL,"1","2020-05-22 00:30:56","2020-05-22 00:30:56"
"1880","Byrne","byrne",NULL,"1","2020-05-22 00:30:56","2020-05-22 00:30:56"
"1881","Danimals","danimals",NULL,"1","2020-05-22 00:30:56","2020-05-22 00:30:56"
"1882","Danone","danone",NULL,"1","2020-05-22 00:30:57","2020-05-22 00:30:57"
"1883","Fage","fage",NULL,"1","2020-05-22 00:30:58","2020-05-22 00:30:58"
"1884","Icelandic","icelandic",NULL,"1","2020-05-22 00:30:58","2020-05-22 00:30:58"
"1885","Kemps","kemps",NULL,"1","2020-05-22 00:30:58","2020-05-22 00:30:58"
"1886","Light & Fit","light-fit",NULL,"1","2020-05-22 00:30:58","2020-05-22 00:30:58"
"1887","Noosa","noosa",NULL,"1","2020-05-22 00:30:59","2020-05-22 00:30:59"
"1888","Siggi's","siggi-s",NULL,"1","2020-05-22 00:30:59","2020-05-22 00:30:59"
"1889","Yobaby","yobaby",NULL,"1","2020-05-22 00:31:00","2020-05-22 00:31:00"
"1890","Yoplait","yoplait",NULL,"1","2020-05-22 00:31:00","2020-05-22 00:31:00"
"1891","Arby's","arby-s",NULL,"1","2020-05-22 00:31:01","2020-05-22 00:31:01"
"1892","Bell & Evans","bell-evans",NULL,"1","2020-05-22 00:31:01","2020-05-22 00:31:01"
"1893","Chef Gusto","chef-gusto",NULL,"1","2020-05-22 00:31:01","2020-05-22 00:31:01"
"1894","Chung's","chung-s",NULL,"1","2020-05-22 00:31:01","2020-05-22 00:31:01"
"1895","Chungs","chungs",NULL,"1","2020-05-22 00:31:01","2020-05-22 00:31:01"
"1896","Coleman","coleman",NULL,"1","2020-05-22 00:31:01","2020-05-22 00:31:01"
"1897","Fast Bites","fast-bites",NULL,"1","2020-05-22 00:31:01","2020-05-22 00:31:01"
"1898","Golden Platter","golden-platter",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1899","Golden.","golden-1",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1900","Good Food Made Simple","good-food-made-simple",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1901","Gorton's","gorton-s",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1902","Johnsonville","johnsonville",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1903","Jose Ole","jose-ole",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1904","Koch","koch",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1905","McCain","mccain",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1906","Michelina's","michelina-s",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1907","Mrs. Paul's","mrs-paul-s",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1908","Our Best","our-best",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1909","Pagoda","pagoda",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1910","Perdue","perdue",NULL,"1","2020-05-22 00:31:02","2020-05-22 00:31:02"
"1911","Redi","redi",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1912","SeaPak","seapak",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1913","Tgif","tgif",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1914","Tyson","tyson",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1915","Van De Kamp's","van-de-kamp-s",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1916","Weaver","weaver",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1917","Yummy","yummy",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1918","Athens","athens",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1919","Tuscan Pizza Company","tuscan-pizza-company",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1920","Warm N Serv","warm-n-serv",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1921","Yasso","yasso",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1922","Banquet","banquet",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1923","Cavendish Farms","cavendish-farms",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1924","De Wafelbakkers","de-wafelbakkers",NULL,"1","2020-05-22 00:31:03","2020-05-22 00:31:03"
"1925","Jones Dairy Farm","jones-dairy-farm",NULL,"1","2020-05-22 00:31:04","2020-05-22 00:31:04"
"1926","Jones Dairy Farms","jones-dairy-farms",NULL,"1","2020-05-22 00:31:04","2020-05-22 00:31:04"
"1927","Lender's","lender-s",NULL,"1","2020-05-22 00:31:04","2020-05-22 00:31:04"
"1928","Morning Star Farms","morning-star-farms",NULL,"1","2020-05-22 00:31:04","2020-05-22 00:31:04"
"1929","Murry's","murry-s",NULL,"1","2020-05-22 00:31:04","2020-05-22 00:31:04"
"1930","Van's Natural Foods","van-s-natural-foods",NULL,"1","2020-05-22 00:31:04","2020-05-22 00:31:04"
"1931","Bridgford","bridgford",NULL,"1","2020-05-22 00:31:04","2020-05-22 00:31:04"
"1932","Carvel","carvel",NULL,"1","2020-05-22 00:31:04","2020-05-22 00:31:04"
"1933","Cool Whip","cool-whip",NULL,"1","2020-05-22 00:31:04","2020-05-22 00:31:04"
"1934","Edwards","edwards",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1935","Luigi's","luigi-s",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1936","Marie Callender's","marie-callender-s",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1937","Mrs. Smith's","mrs-smith-s",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1938","Oronoque Orchards","oronoque-orchards",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1939","Bacardi Mixers","bacardi-mixers",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1940","Ensure","ensure",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1941","Mr & Mrs T","mr-mrs-t",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1942","Seneca","seneca",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1943","Ball Park","ball-park",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1944","Barber Foods","barber-foods",NULL,"1","2020-05-22 00:31:05","2020-05-22 00:31:05"
"1945","Blake's","blake-s",NULL,"1","2020-05-22 00:31:06","2020-05-22 00:31:06"
"1946","Dining Smart","dining-smart",NULL,"1","2020-05-22 00:31:06","2020-05-22 00:31:06"
"1947","Drive Thru","drive-thru",NULL,"1","2020-05-22 00:31:06","2020-05-22 00:31:06"
"1948","Hungry-Man","hungry-man",NULL,"1","2020-05-22 00:31:06","2020-05-22 00:31:06"
"1949","InnovAsian","innovasian",NULL,"1","2020-05-22 00:31:07","2020-05-22 00:31:07"
"1950","Kid Cuisine","kid-cuisine",NULL,"1","2020-05-22 00:31:07","2020-05-22 00:31:07"
"1951","Lean Pockets","lean-pockets",NULL,"1","2020-05-22 00:31:07","2020-05-22 00:31:07"
"1952","Meridith Farms","meridith-farms",NULL,"1","2020-05-22 00:31:08","2020-05-22 00:31:08"
"1953","Mrs T's","mrs-t-s-1",NULL,"1","2020-05-22 00:31:08","2020-05-22 00:31:08"
"1954","Mrs. Budd's","mrs-budd-s",NULL,"1","2020-05-22 00:31:08","2020-05-22 00:31:08"
"1955","On Cor","on-cor",NULL,"1","2020-05-22 00:31:08","2020-05-22 00:31:08"
"1956","P.f. Chang's","p-f-chang-s",NULL,"1","2020-05-22 00:31:08","2020-05-22 00:31:08"
"1957","Pede","pede",NULL,"1","2020-05-22 00:31:08","2020-05-22 00:31:08"
"1958","Poppy's","poppy-s",NULL,"1","2020-05-22 00:31:08","2020-05-22 00:31:08"
"1959","Poppys Perogies","poppys-perogies",NULL,"1","2020-05-22 00:31:08","2020-05-22 00:31:08"
"1960","Sugar Mountain","sugar-mountain",NULL,"1","2020-05-22 00:31:09","2020-05-22 00:31:09"
"1961","Tabatchnick","tabatchnick",NULL,"1","2020-05-22 00:31:09","2020-05-22 00:31:09"
"1962","Tai Pei","tai-pei",NULL,"1","2020-05-22 00:31:09","2020-05-22 00:31:09"
"1963","Yankee Trader Seafood","yankee-trader-seafood",NULL,"1","2020-05-22 00:31:09","2020-05-22 00:31:09"
"1964","Alaska Gold","alaska-gold",NULL,"1","2020-05-22 00:31:09","2020-05-22 00:31:09"
"1965","Alfresco","alfresco",NULL,"1","2020-05-22 00:31:09","2020-05-22 00:31:09"
"1966","Bove's of vermont","bove-s-of-vermont",NULL,"1","2020-05-22 00:31:10","2020-05-22 00:31:10"
"1967","Bubba Burger","bubba-burger",NULL,"1","2020-05-22 00:31:10","2020-05-22 00:31:10"
"1968","Butterball","butterball",NULL,"1","2020-05-22 00:31:10","2020-05-22 00:31:10"
"1969","Carando","carando",NULL,"1","2020-05-22 00:31:10","2020-05-22 00:31:10"
"1970","Cox's","cox-s",NULL,"1","2020-05-22 00:31:10","2020-05-22 00:31:10"
"1971","Ducktrap","ducktrap",NULL,"1","2020-05-22 00:31:10","2020-05-22 00:31:10"
"1972","Gardein","gardein",NULL,"1","2020-05-22 00:31:10","2020-05-22 00:31:10"
"1973","Harvestland","harvestland",NULL,"1","2020-05-22 00:31:10","2020-05-22 00:31:10"
"1974","Jennie-o","jennie-o",NULL,"1","2020-05-22 00:31:10","2020-05-22 00:31:10"
"1975","Kentucky Legend","kentucky-legend",NULL,"1","2020-05-22 00:31:10","2020-05-22 00:31:10"
"1976","Matlaw's","matlaw-s",NULL,"1","2020-05-22 00:31:11","2020-05-22 00:31:11"
"1977","Pier 33 Gourmet","pier-33-gourmet",NULL,"1","2020-05-22 00:31:11","2020-05-22 00:31:11"
"1978","Pilgrim's","pilgrim-s",NULL,"1","2020-05-22 00:31:11","2020-05-22 00:31:11"
"1979","SeaMazz","seamazz",NULL,"1","2020-05-22 00:31:11","2020-05-22 00:31:11"
"1980","Steak-umm","steak-umm",NULL,"1","2020-05-22 00:31:11","2020-05-22 00:31:11"
"1981","Winter Creek","winter-creek",NULL,"1","2020-05-22 00:31:11","2020-05-22 00:31:11"
"1982","Abondanza","abondanza",NULL,"1","2020-05-22 00:31:11","2020-05-22 00:31:11"
"1983","American Flatbread","american-flatbread",NULL,"1","2020-05-22 00:31:11","2020-05-22 00:31:11"
"1984","Dr. Oetker","dr-oetker",NULL,"1","2020-05-22 00:31:12","2020-05-22 00:31:12"
"1985","Mystic Pizza","mystic-pizza",NULL,"1","2020-05-22 00:31:12","2020-05-22 00:31:12"
"1986","Screamin Sicillian","screamin-sicillian",NULL,"1","2020-05-22 00:31:12","2020-05-22 00:31:12"
"1987","Tony's","tony-s",NULL,"1","2020-05-22 00:31:12","2020-05-22 00:31:12"
"1988","Virtuoso","virtuoso",NULL,"1","2020-05-22 00:31:12","2020-05-22 00:31:12"
"1989","McKenzie's","mckenzie-s",NULL,"1","2020-05-22 00:31:14","2020-05-22 00:31:14"
"1990","Richie's","richie-s",NULL,"1","2020-05-22 00:31:14","2020-05-22 00:31:14"
"1991","Wyman's","wyman-s",NULL,"1","2020-05-22 00:31:14","2020-05-22 00:31:14"
"1992","Boca","boca",NULL,"1","2020-05-22 00:31:14","2020-05-22 00:31:14"
"1993","Franklin Farms","franklin-farms",NULL,"1","2020-05-22 00:31:14","2020-05-22 00:31:14"
"1994","Quorn","quorn",NULL,"1","2020-05-22 00:31:15","2020-05-22 00:31:15"
"1995","Tofurky","tofurky",NULL,"1","2020-05-22 00:31:15","2020-05-22 00:31:15"
"1996","Ben & Jerry's","ben-jerry-s",NULL,"1","2020-05-22 00:31:15","2020-05-22 00:31:15"
"1997","Blue Bunny","blue-bunny",NULL,"1","2020-05-22 00:31:15","2020-05-22 00:31:15"
"1998","Breyer's","breyer-s",NULL,"1","2020-05-22 00:31:15","2020-05-22 00:31:15"
"1999","Brigham's Ice Cream","brigham-s-ice-cream",NULL,"1","2020-05-22 00:31:16","2020-05-22 00:31:16"
"2000","Edy's/dreyer's","edy-s-dreyer-s",NULL,"1","2020-05-22 00:31:16","2020-05-22 00:31:16"
"2001","Elan","elan",NULL,"1","2020-05-22 00:31:16","2020-05-22 00:31:16"
"2002","Friendly's","friendly-s",NULL,"1","2020-05-22 00:31:16","2020-05-22 00:31:16"
"2003","Frosty Paws","frosty-paws",NULL,"1","2020-05-22 00:31:17","2020-05-22 00:31:17"
"2004","Funpops","funpops",NULL,"1","2020-05-22 00:31:17","2020-05-22 00:31:17"
"2005","Good Humor","good-humor",NULL,"1","2020-05-22 00:31:17","2020-05-22 00:31:17"
"2006","Haagen-dazs","haagen-dazs",NULL,"1","2020-05-22 00:31:17","2020-05-22 00:31:17"
"2007","Halo Top","halo-top",NULL,"1","2020-05-22 00:31:17","2020-05-22 00:31:17"
"2008","Klondike","klondike",NULL,"1","2020-05-22 00:31:18","2020-05-22 00:31:18"
"2009","Lindy's","lindy-s",NULL,"1","2020-05-22 00:31:18","2020-05-22 00:31:18"
"2010","Magnum","magnum",NULL,"1","2020-05-22 00:31:18","2020-05-22 00:31:18"
"2011","Marinos","marinos",NULL,"1","2020-05-22 00:31:18","2020-05-22 00:31:18"
"2012","Natural Rocks","natural-rocks",NULL,"1","2020-05-22 00:31:19","2020-05-22 00:31:19"
"2013","Northstar","northstar",NULL,"1","2020-05-22 00:31:19","2020-05-22 00:31:19"
"2014","Outshine","outshine",NULL,"1","2020-05-22 00:31:19","2020-05-22 00:31:19"
"2015","Popsicle","popsicle",NULL,"1","2020-05-22 00:31:19","2020-05-22 00:31:19"
"2016","Talenti","talenti",NULL,"1","2020-05-22 00:31:19","2020-05-22 00:31:19"
"2017","Ancient Harvest","ancient-harvest",NULL,"1","2020-05-22 00:31:20","2020-05-22 00:31:20"
"2018","Lucio Garofalo","lucio-garofalo",NULL,"1","2020-05-22 00:31:21","2020-05-22 00:31:21"
"2019","Pede Brothers","pede-brothers",NULL,"1","2020-05-22 00:31:21","2020-05-22 00:31:21"
"2020","Pasta Prima","pasta-prima",NULL,"1","2020-05-22 00:31:22","2020-05-22 00:31:22"
"2021","Bom De Mais","bom-de-mais",NULL,"1","2020-05-22 00:31:22","2020-05-22 00:31:22"
"2022","Bombay Original","bombay-original",NULL,"1","2020-05-22 00:31:22","2020-05-22 00:31:22"
"2023","Earthly Choice","earthly-choice",NULL,"1","2020-05-22 00:31:22","2020-05-22 00:31:22"
"2024","Minute Rice","minute-rice",NULL,"1","2020-05-22 00:31:23","2020-05-22 00:31:23"
"2025","Nature's Earthly Choice","nature-s-earthly-choice",NULL,"1","2020-05-22 00:31:23","2020-05-22 00:31:23"
"2026","Seeds of Change","seeds-of-change",NULL,"1","2020-05-22 00:31:23","2020-05-22 00:31:23"
"2027","Suzie's Quinoa","suzie-s-quinoa",NULL,"1","2020-05-22 00:31:23","2020-05-22 00:31:23"
"2028","Twin Elephants","twin-elephants",NULL,"1","2020-05-22 00:31:23","2020-05-22 00:31:23"
"2029","Vigo","vigo",NULL,"1","2020-05-22 00:31:23","2020-05-22 00:31:23"
"2030","10 min Success","10-min-success",NULL,"1","2020-05-22 00:31:23","2020-05-22 00:31:23"
"2031","Pasta Roni","pasta-roni",NULL,"1","2020-05-22 00:31:24","2020-05-22 00:31:24"
"2032","Rice-a-Roni","rice-a-roni",NULL,"1","2020-05-22 00:31:24","2020-05-22 00:31:24"
"2033","Wick Fowler's","wick-fowler-s",NULL,"1","2020-05-22 00:31:25","2020-05-22 00:31:25"
"2034","Zatarain's","zatarain-s",NULL,"1","2020-05-22 00:31:25","2020-05-22 00:31:25"
"2035","Bove's","bove-s",NULL,"1","2020-05-22 00:31:25","2020-05-22 00:31:25"
"2036","Casa Visco","casa-visco",NULL,"1","2020-05-22 00:31:25","2020-05-22 00:31:25"
"2037","Classico","classico",NULL,"1","2020-05-22 00:31:25","2020-05-22 00:31:25"
"2038","Francesco Rinaldi","francesco-rinaldi",NULL,"1","2020-05-22 00:31:25","2020-05-22 00:31:25"
"2039","Prego","prego",NULL,"1","2020-05-22 00:31:26","2020-05-22 00:31:26"
"2040","Ragu","ragu",NULL,"1","2020-05-22 00:31:26","2020-05-22 00:31:26"
"2041","Rao's Homemade","rao-s-homemade",NULL,"1","2020-05-22 00:31:26","2020-05-22 00:31:26"
"2042","Strega ","strega",NULL,"1","2020-05-22 00:31:26","2020-05-22 00:31:26"
"2043","Boston's Best","boston-s-best",NULL,"1","2020-05-22 00:31:26","2020-05-22 00:31:26"
"2044","Cafe Jose","cafe-jose",NULL,"1","2020-05-22 00:31:26","2020-05-22 00:31:26"
"2045","Chock Full O' Nuts","chock-full-o-nuts",NULL,"1","2020-05-22 00:31:26","2020-05-22 00:31:26"
"2046","Eight O'Clock","eight-o-clock",NULL,"1","2020-05-22 00:31:27","2020-05-22 00:31:27"
"2047","French Market & Chicory","french-market-chicory",NULL,"1","2020-05-22 00:31:27","2020-05-22 00:31:27"
"2048","Gevalia","gevalia",NULL,"1","2020-05-22 00:31:27","2020-05-22 00:31:27"
"2049","LavAzza","lavazza",NULL,"1","2020-05-22 00:31:27","2020-05-22 00:31:27"
"2050","Medaglia D'Oro","medaglia-d-oro",NULL,"1","2020-05-22 00:31:27","2020-05-22 00:31:27"
"2051","Melitta","melitta",NULL,"1","2020-05-22 00:31:27","2020-05-22 00:31:27"
"2052","Nescafe","nescafe",NULL,"1","2020-05-22 00:31:28","2020-05-22 00:31:28"
"2053","Nescafe Taster's Choice","nescafe-taster-s-choice",NULL,"1","2020-05-22 00:31:28","2020-05-22 00:31:28"
"2054","New England Coffee","new-england-coffee",NULL,"1","2020-05-22 00:31:28","2020-05-22 00:31:28"
"2055","Peet's Coffee","peet-s-coffee",NULL,"1","2020-05-22 00:31:28","2020-05-22 00:31:28"
"2056","Pilon","pilon",NULL,"1","2020-05-22 00:31:28","2020-05-22 00:31:28"
"2057","Stok","stok",NULL,"1","2020-05-22 00:31:29","2020-05-22 00:31:29"
"2058","The Organic Coffee Co.","the-organic-coffee-co",NULL,"1","2020-05-22 00:31:29","2020-05-22 00:31:29"
"2059","Vermont Coffee Company","vermont-coffee-company",NULL,"1","2020-05-22 00:31:29","2020-05-22 00:31:29"
"2060","Barry's","barry-s",NULL,"1","2020-05-22 00:31:29","2020-05-22 00:31:29"
"2061","Cafe Escapes","cafe-escapes",NULL,"1","2020-05-22 00:31:29","2020-05-22 00:31:29"
"2062","Celestial Seasonings","celestial-seasonings",NULL,"1","2020-05-22 00:31:29","2020-05-22 00:31:29"
"2063","Dafruta","dafruta",NULL,"1","2020-05-22 00:31:30","2020-05-22 00:31:30"
"2064","Gold Peak","gold-peak",NULL,"1","2020-05-22 00:31:30","2020-05-22 00:31:30"
"2065","Honest Tea","honest-tea",NULL,"1","2020-05-22 00:31:30","2020-05-22 00:31:30"
"2066","Oregon Cafe","oregon-cafe",NULL,"1","2020-05-22 00:31:30","2020-05-22 00:31:30"
"2067","PG Tips","pg-tips",NULL,"1","2020-05-22 00:31:30","2020-05-22 00:31:30"
"2068","POM","pom",NULL,"1","2020-05-22 00:31:30","2020-05-22 00:31:30"
"2069","Red Rose","red-rose",NULL,"1","2020-05-22 00:31:30","2020-05-22 00:31:30"
"2070","Salada","salada",NULL,"1","2020-05-22 00:31:30","2020-05-22 00:31:30"
"2071","Stash Tea","stash-tea",NULL,"1","2020-05-22 00:31:30","2020-05-22 00:31:30"
"2072","Tetley","tetley",NULL,"1","2020-05-22 00:31:30","2020-05-22 00:31:30"
"2073","Traditional Medicinals","traditional-medicinals",NULL,"1","2020-05-22 00:31:31","2020-05-22 00:31:31"
"2074","Twinings","twinings",NULL,"1","2020-05-22 00:31:31","2020-05-22 00:31:31"
"2075","Yogi","yogi",NULL,"1","2020-05-22 00:31:31","2020-05-22 00:31:31"
"2076","85% Lean","85-lean",NULL,"1","2020-05-22 00:53:26","2020-05-22 00:53:26"
"2077","Angus Beef","angus-beef",NULL,"1","2020-05-22 00:53:26","2020-05-22 00:53:26"
"2078","Certified Angus Beef","certified-angus-beef",NULL,"1","2020-05-22 00:53:26","2020-05-22 00:53:26"
"2079","Chef's Requested","chef-s-requested",NULL,"1","2020-05-22 00:54:41","2020-05-22 00:54:41"
"2080","Deli","deli",NULL,"1","2020-05-22 00:54:41","2020-05-22 00:54:41"
"2081","Excel","excel",NULL,"1","2020-05-22 00:54:41","2020-05-22 00:54:41"
"2082","Kayem","kayem",NULL,"1","2020-05-22 00:54:41","2020-05-22 00:54:41"
"2083","Krakus","krakus",NULL,"1","2020-05-22 00:54:41","2020-05-22 00:54:41"
"2084","Leidy's","leidy-s",NULL,"1","2020-05-22 00:54:41","2020-05-22 00:54:41"
"2085","Smithfield","smithfield",NULL,"1","2020-05-22 00:54:42","2020-05-22 00:54:42"
"2086","Thin 'n Trim","thin-n-trim",NULL,"1","2020-05-22 00:54:42","2020-05-22 00:54:42"
"2087","Beyond Meat","beyond-meat",NULL,"1","2020-05-22 00:54:42","2020-05-22 00:54:42"
"2088","Buddig","buddig",NULL,"1","2020-05-22 00:54:43","2020-05-22 00:54:43"
"2089","Creekstone Farm","creekstone-farm",NULL,"1","2020-05-22 00:54:43","2020-05-22 00:54:43"
"2090","Fiorucci","fiorucci",NULL,"1","2020-05-22 00:54:43","2020-05-22 00:54:43"
"2091","Great Range Buffalo","great-range-buffalo",NULL,"1","2020-05-22 00:54:43","2020-05-22 00:54:43"
"2092","Lauras Beef","lauras-beef",NULL,"1","2020-05-22 00:54:43","2020-05-22 00:54:43"
"2093","Lloyd's","lloyd-s",NULL,"1","2020-05-22 00:54:43","2020-05-22 00:54:43"
"2094","Plumrose","plumrose",NULL,"1","2020-05-22 00:57:33","2020-05-22 00:57:33"
"2095","San Daniele","san-daniele",NULL,"1","2020-05-22 00:57:33","2020-05-22 00:57:33"
"2096","Sugardale Prestige","sugardale-prestige",NULL,"1","2020-05-22 00:57:33","2020-05-22 00:57:33"
"2097","Verde","verde",NULL,"1","2020-05-22 00:57:33","2020-05-22 00:57:33"
"2098","DiLuigi","diluigi",NULL,"1","2020-05-22 00:57:33","2020-05-22 00:57:33"
"2099","Farm To Family","farm-to-family",NULL,"1","2020-05-22 00:57:34","2020-05-22 00:57:34"
"2100","Plainville Farms","plainville-farms",NULL,"1","2020-05-22 00:57:34","2020-05-22 00:57:34"
"2101","Purdue","purdue",NULL,"1","2020-05-22 00:57:34","2020-05-22 00:57:34"
